"","Embedding","KMeans NMI","KMeans ARI","Silhouette label","cLISI","Silhouette batch","iLISI","KBET","Graph connectivity","CkBET","CSAS","CiLISI","Bio conservation","Batch correction","Total","Modality mixing"
"1","Palette_s1_miss5","0.6660891849893018","0.2696076868980515","0.6648286134004593","0.9999999900658926","0.8850148916244507","0.46386868613106863","0.48359987317258046","0.9420301839020754","0.5050709939148073","0.9158442088091354","0.7695261810304672","0.6501313688384263","0.6936284087075437","0.6675301847860733","0.7301471279181366"
"2","Palette_s1_miss10","0.6728657597298343","0.26890368379598534","0.6579515933990479","0.9999999900658926","0.8882287740707397","0.4749255861554827","0.48577365999184596","0.9365410078687654","0.4866120218579235","0.9208513513513513","0.7654848707807836","0.64993025674769","0.6963672570217084","0.6685050568572974","0.7243160813300196"
"3","Palette_s1_miss20","0.6574220066607643","0.259890298431374","0.6605724990367889","0.9999999900658926","0.8912922739982605","0.49617671966552734","0.5289284271628808","0.9213847372884019","0.5022026431718062","0.928924418604651","0.7694220791606782","0.6444711985487049","0.7094455395287675","0.67046093494073","0.7335163803123784"
"4","Palette_s2_miss5","0.6832488144498787","0.3161260680793653","0.6546342372894287","0.9999999900658926","0.8874944448471069","0.4450650896344866","0.4622816148059417","0.915583011470791","0.6572008113590264","0.9366784037558685","0.7943093762683027","0.6635022774711413","0.6776060401895816","0.6691437825585174","0.7960628637943993"
"5","Palette_s2_miss10","0.6516306707081329","0.2685216643872374","0.6554038524627686","0.9999999900658926","0.8863248229026794","0.4335041046142578","0.4456969493713772","0.9225666954068448","0.5787139689578714","0.9092487373737373","0.7664655070542494","0.6438890444060078","0.6720231430737897","0.6551426838731206","0.7514760711286194"
"6","Palette_s2_miss20","0.6690791353745783","0.2646870036038612","0.6598909199237823","0.9999999900658926","0.8835040330886841","0.43213653564453125","0.42800448599422364","0.911602002907588","0.5808219178082191","0.9077967171717172","0.7896287345207389","0.6484142622420286","0.6638117644087567","0.6545732631087198","0.7594157898335584"
"7","Palette_miss5","0.6725960569930509","0.2746824759713681","0.6687656193971634","0.9999999900658926","0.9041383266448975","0.47360147748674664","0.5407892015500855","0.9155566733705439","0.4451445274439753","0.8873643410852712","0.7148331088197253","0.6540110356068688","0.7085214197630684","0.6758151892693486","0.6824473257829906"
"8","Palette_miss10","0.6668153979325447","0.2645188313928226","0.655870720744133","0.9999999900658926","0.8990597128868103","0.43551880972726004","0.4779969668070049","0.9146758470677933","0.43902439024390244","0.8608050847457627","0.6994171445159993","0.6468012350338482","0.681812834122217","0.6608058746691958","0.6664155398352215"
"9","Palette_miss20","0.6697830569063818","0.26301239137081595","0.6631920337677002","0.9999999900658926","0.9064512848854065","0.4347622735159738","0.45439235051721266","0.9309021601788664","0.27759562841530055","0.8508346795907378","0.6745537523405821","0.6489968680276976","0.6816270172743648","0.6620489277263645","0.6009946867822068"
"10","Palette_s3_miss5","0.6751952441534794","0.3065078813220573","0.6660559177398682","0.9999999900658926","0.8811394572257996","0.4298937661307199","0.43794404755197147","0.8785669151755762","0.513184584178499","0.888608870967742","0.7366715603860076","0.6619397583203244","0.6568860465210167","0.6599182736006013","0.7128216718440828"
"11","Palette_s3_miss10","0.6527740776984978","0.2695096450126349","0.6603663414716721","0.9999999900658926","0.8814563751220703","0.42147769246782574","0.43554441440381403","0.8807979071842481","0.4448087431693989","0.8975722446236558","0.7366549651531017","0.6456625135621743","0.6548190972944895","0.6493251470551004","0.6930119843153855"
"12","Palette_s3_miss20","0.652967977840477","0.2567585289854622","0.6486229300498962","0.9999999900658926","0.8867854475975037","0.3967318534851074","0.4385936008183044","0.8811519381103808","0.44567627494456763","0.8874705981182797","0.737080426095936","0.639587356735432","0.6508157100028241","0.6440786980423889","0.690075766386261"
"13","Palette_s4_miss5","0.656180189272099","0.2611628359888071","0.6619741171598434","0.9999999900658926","0.89168781042099","0.47109644753592356","0.5120668812546552","0.8847178256954703","0.7234523271577045","0.9588026166097838","0.7897663331456641","0.6448292831216605","0.6898922412267597","0.6628544663637003","0.8240070923043842"
"14","Palette_s4_miss10","0.6583098804454859","0.26893325657094125","0.6507677882909775","0.9999999900658926","0.889254629611969","0.4556075504847935","0.5215645320608554","0.9304128342647627","0.7154185022026431","0.952758816837315","0.797069721252793","0.6445027288433243","0.6992098866055951","0.6663855919482327","0.821749013430917"
"15","Palette_s4_miss20","0.6578602720272174","0.2649726767079067","0.6583193987607956","0.9999999900658926","0.8895533680915833","0.4614683559962681","0.5080782866143322","0.9293744808687229","0.6412110257568912","0.9478243021346471","0.8023272292742738","0.645288084390453","0.6971186228927265","0.6660202997913625","0.7971208523886041"
"16","Metric Type","Bio conservation","Bio conservation","Bio conservation","Bio conservation","Batch correction","Batch correction","Batch correction","Batch correction","Modality mixing","Modality mixing","Modality mixing","Aggregate score","Aggregate score","Aggregate score","Aggregate score"
