"","Embedding","KMeans NMI","KMeans ARI","Silhouette label","cLISI","Silhouette batch","iLISI","KBET","Graph connectivity","CkBET","CSAS","CiLISI","Bio conservation","Batch correction","Total","Modality mixing"
"2","Palette_v1","0.6438315725141757","0.4906416169648464","0.5804219543933868","0.9833494663238526","0.9307913184165955","0.7439455191294352","0.8410339402252132","0.8643226839374963","0.8050314465408805","0.9770789288231149","0.7857885870044832","0.6745611525490653","0.845023365427185","0.7427460377003132","0.8559663207894929"
"1","Palette","0.6514449299488986","0.4966064422026892","0.5797075629234314","0.9850871801376343","0.9351672530174255","0.752417802810669","0.7738972505107035","0.8884969522419304","0.883430946533157","0.988204256061399","0.795942189825346","0.6782115288031634","0.8374948146451822","0.7419248431399709","0.8891924641399673"
"3","Palette_v2","0.6171705380432487","0.455327058374029","0.5820099115371704","0.9835733294486999","0.9276403188705444","0.7473453680674235","0.7512433714352901","0.8748779717868735","0.8544392993758808","0.982054525014053","0.7886547778547205","0.659520209350787","0.8252767575400328","0.7258228286264854","0.8750495340815515"
"4","Palette_v3","0.6514449299488986","0.4966064422026892","0.5797075629234314","0.9850871801376343","0.9351672530174255","0.752417802810669","0.7738972505107035","0.8884969522419304","0.8832420177593048","0.9883642627828675","0.7942694838717229","0.6782115288031634","0.8374948146451822","0.7419248431399709","0.8886252548046317"
"5","Palette_v4","0.6474604992801757","0.5770783509915925","0.5781679004430771","0.9841886401176453","0.9286612868309021","0.745723565419515","0.6851620754384378","0.888875801870558","0.8371611120704542","0.9823653198653197","0.789443876530895","0.6967238477081227","0.8121056823898533","0.7428765815808149","0.8696567694888896"
"6","Metric Type","Bio conservation","Bio conservation","Bio conservation","Bio conservation","Batch correction","Batch correction","Batch correction","Batch correction","Modality mixing","Modality mixing","Modality mixing","Aggregate score","Aggregate score","Aggregate score","Aggregate score"
