"","Embedding","KMeans NMI","KMeans ARI","Silhouette label","cLISI","Silhouette batch","iLISI","KBET","Graph connectivity","CkBET","CSAS","CiLISI","Bio conservation","Batch correction","Total","Modality mixing"
"1","Palette_drop5_miss5","0.7781853668855776","0.6786897589887556","0.6584317535161972","0.999315127082493","0.8878318071365356","0.46745532751083374","0.5205625950120697","0.7944377577536499","0.5054545454545455","0.8114789337919175","0.6750251637416886","0.7786555016182559","0.6675718718532723","0.7342220497122625","0.6639862143293839"
"2","Palette_drop5_miss10","0.7729391848961684","0.6650740037111997","0.6618386507034302","0.9992842881575875","0.8890029788017273","0.4622403383255005","0.5220996321445712","0.806917895648712","0.4109090909090909","0.7832914572864321","0.6655827436606295","0.7747840318670964","0.6700652112301277","0.732896503612309","0.619927763952051"
"3","Palette_drop5_miss20","0.7799305902491798","0.6756183877712665","0.6631524711847305","0.9992748861727507","0.8846451044082642","0.46515119075775146","0.5310640756399532","0.7937486626707946","0.4355810616929699","0.8003350083752093","0.692498408047389","0.7794940838444819","0.6686522583691908","0.7351573536543655","0.6428048260385227"
"4","Palette_drop1_miss5","0.7314342721141457","0.5582777336764597","0.618797056376934","0.9963519521381544","0.8949463367462158","0.5039973855018616","0.5931926570609276","0.7860828724315466","0.6245136186770428","0.8892441860465117","0.7758268959555163","0.7262152535764235","0.6945548129351379","0.7135510773199092","0.7631949002263569"
"5","Palette_drop1_miss10","0.7262891340568922","0.5385396208274118","0.620690293610096","0.9964121891104657","0.892166793346405","0.500282883644104","0.5971664686434021","0.7990676282023056","0.6466346153846154","0.8745748299319729","0.7654967027909543","0.7204828094012165","0.6971709434590542","0.7111580630243515","0.7622353827025142"
"6","Palette_drop1_miss20","0.7314341775012002","0.5483197795120867","0.6171544119715691","0.9965761433476987","0.8954353332519531","0.5092512369155884","0.6111407839317663","0.8108839764492362","0.6594551282051282","0.8823979591836734","0.7842902572889117","0.7233711280831386","0.706677832637136","0.7166938099047375","0.775381114892571"
"7","Palette_drop6_miss5","0.7561319695407172","0.6246517489342154","0.6519550532102585","0.998657024425009","0.8857385516166687","0.4920113682746887","0.5897635459074305","0.8084021357955994","0.5834459106253878","0.8851835563374024","0.8172986277522412","0.75784894902755","0.6939789003985968","0.7323009295759686","0.7619760315716771"
"8","Palette_drop6_miss10","0.7720217686836203","0.6496437439589069","0.6524688452482224","0.9987801365230394","0.8864748477935791","0.49493712186813354","0.5645113891647535","0.8306973309777829","0.5912677737978943","0.8831120364550598","0.8102025321890626","0.7682286236034472","0.6941551724510623","0.7385992431424933","0.7615274474806721"
"9","Palette_drop6_miss20","0.7664578611706834","0.6421396530094866","0.6486406028270721","0.9984777232874995","0.8867228031158447","0.49819058179855347","0.5882548217295094","0.8175236273191159","0.6052148394726469","0.8866585445094216","0.817793564376265","0.7639289600736854","0.6976729584907558","0.7374265594405136","0.7698889827861111"
"10","Palette_drop4_miss5","0.7290132132008332","0.5594242203249022","0.6391979455947876","0.9978700979896213","0.891965389251709","0.4733942747116089","0.5831976566278261","0.7960611175126857","0.5059523809523809","0.8455939815349847","0.7390391632514879","0.7313763692775361","0.6861546095259574","0.7132876653769047","0.6968618419129511"
"11","Palette_drop4_miss10","0.7339098854814433","0.5668011860553867","0.6387839019298553","0.9976951143015986","0.8802754878997803","0.4723711609840393","0.5899055604426424","0.756252531960552","0.49612403100775193","0.8464928972416832","0.7559347276213896","0.734297521942071","0.6747011853217535","0.710458987293944","0.6995172186236083"
"12","Palette_drop4_miss20","0.7425266568708364","0.5900917623922303","0.6407246142625809","0.9978135513222736","0.8908957839012146","0.47388744354248047","0.580055008296975","0.7726903703886757","0.5493646138807429","0.8547195841311641","0.7542174967844704","0.7427891462119802","0.6793821515323364","0.7174263483401226","0.7194338982654592"
"13","Palette_drop2_miss5","0.7471860632871625","0.5997679606182518","0.6300348937511444","0.9975265523661738","0.8908407688140869","0.5108264684677124","0.5785987455330721","0.791455179394582","0.6521421091131073","0.8699042160341333","0.7548594781399416","0.7436288675056831","0.6929302905523633","0.7233494367243551","0.7589686010957274"
"14","Palette_drop2_miss10","0.7482123518139719","0.5939687656425122","0.6279926151037216","0.9975392922111179","0.8894614577293396","0.509438157081604","0.5675959297488041","0.7785468736794311","0.5695876288659794","0.8495788643924722","0.7598898393039146","0.7419282561928309","0.6862606045597947","0.7196611955396164","0.7263521108541221"
"15","Palette_drop2_miss20","0.7331029785780854","0.5690259280168599","0.6295307129621506","0.9975318079409392","0.8890798687934875","0.5114694833755493","0.5441783901778151","0.7852263439868953","0.6277619025065386","0.8422296504808819","0.7709401504101583","0.7322978568745088","0.6824885215834368","0.71237412275808","0.7469772344658597"
"16","Metric Type","Bio conservation","Bio conservation","Bio conservation","Bio conservation","Batch correction","Batch correction","Batch correction","Batch correction","Modality mixing","Modality mixing","Modality mixing","Aggregate score","Aggregate score","Aggregate score","Aggregate score"
