"","Embedding","KMeans NMI","KMeans ARI","Silhouette label","cLISI","Silhouette batch","iLISI","KBET","Graph connectivity","CkBET","CSAS","CiLISI","Bio conservation","Batch correction","Total","Modality mixing"
"1","Palette_v1_shuffled5","0.6491575415852058","0.586841835996202","0.5830452814698219","0.9840388417243957","0.9400365948677063","0.7455145517985026","0.7123743622129367","0.8897870963482866","0.8105413105413105","0.976362484157161","0.7861538675919965","0.7007708751939064","0.8219281513068579","0.7492337856390869","0.8576858874301561"
"2","Palette_v1_shuffled10","0.6433658226049397","0.5825373151542745","0.5835027992725372","0.9840610504150391","0.9517138004302979","0.7476434707641602","0.8288868935666258","0.8972151561197115","0.8445741896517013","0.9801282051282052","0.7881361899140396","0.6983667468616976","0.8563648302201988","0.7615659802050981","0.8709461948979819"
"3","Palette_v1_shuffled20","0.6389572510701259","0.4721547856896887","0.5831514447927475","0.9841374039649964","0.9473767876625061","0.7427484194437662","0.7398219980286346","0.9009379861848278","0.8133682303201127","0.976319395505442","0.7852064535584383","0.6696002213793897","0.8327212978299336","0.7348486519596072","0.858298026461331"
"4","Palette_v2_shuffled5","0.6359019266397211","0.48815494909232815","0.582751914858818","0.9833061456680298","0.9199417233467102","0.7469269434611002","0.8370926080692815","0.8897546100961576","0.8637004227904167","0.9816582491582492","0.7890308163150763","0.6725287340647242","0.8484289712433124","0.7428888289361595","0.8781298294212473"
"5","Palette_v2_shuffled10","0.6488908783999581","0.5594074931595535","0.5820411220192909","0.9837560057640076","0.9292207956314087","0.7481416066487631","0.8280689559634585","0.8732745955229848","0.8516206965975438","0.9816666666666667","0.7942060956581392","0.6935238748357025","0.8446764884416538","0.7539849202780831","0.8758311529741166"
"6","Palette_v2_shuffled20","0.6353236752364066","0.4708884530932102","0.5806351527571678","0.9835950374603272","0.9332042336463928","0.7456202507019043","0.7519642310599024","0.8653006184031333","0.8412698412698413","0.979382522239665","0.7855509187443042","0.667610579636778","0.8240223334528332","0.7301752811632001","0.8687344274179368"
"7","Palette_shuffled5","0.6402036112885576","0.49446640893408067","0.5851539745926857","0.9849042654037475","0.9318506717681885","0.7476324240366617","0.74608906906112","0.8884077504227669","0.8689458689458689","0.9800556259681735","0.7917140771310199","0.6761820650547679","0.8284949788221843","0.7371072305617344","0.8802385240150209"
"8","Palette_shuffled10","0.6417180327024943","0.4960012886640158","0.5767687261104584","0.9838934659957885","0.9304935932159424","0.7425375779469808","0.7466379756900321","0.8749480835470486","0.8139051577555262","0.9775741915276799","0.7862021532644761","0.6745953783681893","0.823654307600001","0.734218950060914","0.8592271675158941"
"9","Palette_shuffled20","0.648698757395595","0.5616888267596114","0.5801535397768021","0.9844616293907166","0.9170671105384827","0.7408553759256998","0.7306901660973211","0.854412108948504","0.8095597959569243","0.9716975961162008","0.7803249578206646","0.6937506883306812","0.8107561903775019","0.7405528891494095","0.85386078329793"
"10","Palette_v3_shuffled5","0.6362769527029041","0.47142540422434903","0.5790800154209137","0.9842971205711365","0.9459659457206726","0.7509446144104004","0.7382562019121437","0.8797114235901833","0.8522576988475344","0.9814744402196874","0.7951628912160801","0.6677698732298258","0.82871954640835","0.7321497425012355","0.8762983434277674"
"11","Palette_v3_shuffled10","0.6492668583286573","0.5615905890156893","0.5822226703166962","0.9848681569099427","0.9399223327636719","0.7505685488382975","0.7516981734674417","0.8652305059054591","0.8838369023173951","0.9822390572390572","0.7959171370571773","0.6944870686427463","0.8268548902437176","0.7474341972831349","0.8873310322045432"
"12","Palette_v3_shuffled20","0.6642340863310577","0.5699046057351911","0.5767394751310349","0.9840635657310486","0.9439607262611389","0.7501474221547445","0.6695848599797848","0.8686044458196107","0.8832420177593048","0.9821079007125518","0.7921808974204787","0.6987354332320831","0.8080743635538197","0.7424710053607777","0.8858436052974451"
"13","Palette_v4_shuffled5","0.6567016937534734","0.5648914865105388","0.5817605704069138","0.9837938189506531","0.9243065118789673","0.7450667222340902","0.6394304297378667","0.8690145574166919","0.84016625732099","0.9786784511784512","0.7850260045410788","0.6967868924053947","0.794454555316904","0.7358539575699985","0.86795690434684"
"14","Palette_v4_shuffled10","0.6445160101311975","0.47767122035469645","0.5796990692615509","0.9842895030975342","0.9335711002349854","0.7454682191212972","0.639390000825437","0.8592771526399215","0.7977207977207977","0.9773421397789019","0.7868460018999177","0.6715439507112447","0.7944266182054103","0.7206970177089109","0.8539696464665392"
"15","Palette_v4_shuffled20","0.6385290000744306","0.4751947493160502","0.5837260857224464","0.9849182844161988","0.9320409297943115","0.7400606473286947","0.6279661633943365","0.8512285531326832","0.8175418011146964","0.9778114478114479","0.7839621853877683","0.6705920298822815","0.7878240734125065","0.7174848472943716","0.8597718114379709"
"16","Metric Type","Bio conservation","Bio conservation","Bio conservation","Bio conservation","Batch correction","Batch correction","Batch correction","Batch correction","Modality mixing","Modality mixing","Modality mixing","Aggregate score","Aggregate score","Aggregate score","Aggregate score"
