"","Embedding","KMeans NMI","KMeans ARI","Silhouette label","cLISI","Silhouette batch","iLISI","KBET","Graph connectivity","CkBET","CSAS","CiLISI","Bio conservation","Batch correction","Total","Modality mixing"
"1","Palette_34_shuffled5","0.702069782862952","0.5419620732961533","0.6124179810285568","0.993108728657598","0.8756704330444336","0.4091067843967014","0.544964600190258","0.7908745293676588","0.5425314790698486","0.9378176166203275","0.6822340637358028","0.712389641461315","0.6551540867497629","0.6894954195766942","0.7208610531419929"
"2","Palette_34_shuffled10","0.6989756866900512","0.5543170785421898","0.612663671374321","0.9934101623037587","0.8762462735176086","0.41297170850965714","0.5456357918031411","0.7805681462706934","0.5113573054225822","0.9381353021978022","0.6795984078259112","0.7148416497275801","0.653855480025275","0.6904471818466581","0.7096970051487652"
"3","Palette_34_shuffled20","0.7003551422431905","0.5671547105000163","0.6044794768095016","0.9927392524221669","0.8763282299041748","0.4133791923522949","0.5294612120528032","0.7742234309014261","0.4982249332526122","0.9299807402687673","0.6854893347587486","0.7161821454937188","0.6483480163026748","0.6890484938173013","0.7045650027600426"
"4","Palette_35_shuffled5","0.7203343350390043","0.5671378169365099","0.6268178224563599","0.99486956389054","0.8757386207580566","0.41476546393500435","0.5219838463353773","0.7792685803957097","0.590482485128883","0.9507625145216165","0.695779978815291","0.7272898845806035","0.647939127856037","0.6955495818907769","0.7456749928219302"
"5","Palette_35_shuffled10","0.7230364005540465","0.5947903173275562","0.6265970021486282","0.9950050996697467","0.878537118434906","0.4149311383565267","0.5380240532582482","0.7790835679552127","0.6009615959622538","0.9538463907366346","0.6959163957479035","0.7348572049249944","0.6526439695012234","0.701971910755486","0.7502414608155973"
"6","Palette_35_shuffled20","0.7232432118366287","0.6155361899286546","0.6241706609725952","0.9948505940644637","0.8770275115966797","0.4167114893595378","0.531897890711615","0.7851447423508735","0.5330321987625358","0.9472593042071198","0.6903639002846607","0.7394501642005855","0.6526954085046766","0.7047482619222218","0.723551801084772"
"7","Palette_36_shuffled5","0.6991937905199122","0.5325876287228597","0.613334059715271","0.9939042588938838","0.8785042762756348","0.41140927208794487","0.5023661050469684","0.7771508531285073","0.46945828993701333","0.9272386695906433","0.7014059900928962","0.7097549344629817","0.6423576266347638","0.6827960113316945","0.6993676498735176"
"8","Palette_36_shuffled10","0.6851713914416518","0.5038859946791594","0.6108815744519234","0.9933238184970358","0.8766493201255798","0.4170541763305664","0.5372088051444379","0.7636107908068291","0.5512041967740005","0.9315332602339181","0.6873858748481989","0.6983156947674426","0.6486307731018534","0.6784417261012069","0.7233744439520392"
"9","Palette_36_shuffled20","0.6923815985797482","0.5441002631147496","0.610977366566658","0.9935771693354067","0.8740245699882507","0.42069175508287215","0.5339262570196622","0.7727894831360276","0.48357182695780576","0.9175301535087719","0.6944061095367109","0.7102590993991407","0.6503580163067032","0.6862986661621657","0.6985026966677629"
"10","Palette_24_shuffled5","0.7108400875190706","0.5656265991390004","0.6157670542597771","0.9939300910286282","0.8792276382446289","0.39309920205010307","0.5168422742486811","0.7926228192149662","0.5072841719565889","0.9331079643441063","0.6770401277457272","0.721540957986619","0.6454479834395949","0.6911037681678094","0.7058107546821408"
"11","Palette_24_shuffled10","0.7118903977832033","0.5640235550954066","0.616026796400547","0.9939318377038707","0.8798849582672119","0.40170203314887154","0.5216279637033505","0.7814578597880611","0.5123193125206168","0.9373841022161917","0.6786012297282602","0.7214681467457569","0.6461682037268738","0.6913481695382037","0.7094348814883563"
"12","Palette_24_shuffled20","0.693443372219914","0.5172759994979476","0.6100104600191116","0.99353201492973","0.8768189549446106","0.40226194593641496","0.5158397901280098","0.7949015386516279","0.47006168577084195","0.9365304161013117","0.6784286215016788","0.7035654616666758","0.6474555574151658","0.6811214999660717","0.6950069077912775"
"13","Palette_26_shuffled5","0.7102396223791442","0.5560492685481916","0.6178780347108841","0.9939257787621539","0.8819829821586609","0.4004182285732693","0.4493864077165055","0.7967753651514279","0.49074790735007456","0.9282186721107176","0.6831485360889883","0.7195231761000934","0.6321407458999659","0.6845702040200424","0.7007050385165935"
"14","Palette_26_shuffled10","0.7108468763975048","0.5923199646962252","0.6156660988926888","0.9940260389576787","0.8798399567604065","0.40571000840928817","0.5122607235482283","0.7707061396087136","0.536159905790327","0.9455212637741047","0.6933352510165931","0.7282147447360243","0.6421292070816591","0.6937805296742783","0.7250054735270083"
"15","Palette_26_shuffled20","0.7104104337777417","0.5639329364291811","0.6161565259099007","0.9936498351719069","0.8726458549499512","0.40712563196818036","0.5134062927185533","0.767063432007537","0.4543161521584623","0.938772780250053","0.6685616688730854","0.7210374328221826","0.6400603029110555","0.6886465808577318","0.6872168670938669"
"16","Metric Type","Bio conservation","Bio conservation","Bio conservation","Bio conservation","Batch correction","Batch correction","Batch correction","Batch correction","Modality mixing","Modality mixing","Modality mixing","Aggregate score","Aggregate score","Aggregate score","Aggregate score"
