"","Embedding","KMeans NMI","KMeans ARI","Silhouette label","cLISI","Silhouette batch","iLISI","KBET","Graph connectivity","CkBET","CSAS","CiLISI","Bio conservation","Batch correction","Total","Modality mixing"
"1","Palette_34","0.6322487537226804","0.3905869557778995","0.5440271943807602","0.9875021861947101","0.8887202739715576","0.35595162709554035","0.4033690479334781","0.710746883615767","0.27546120530523854","0.8748748618242761","0.6015442735039096","0.6385912725190125","0.5896969581540857","0.6190335467730418","0.5839601135444747"
"4","Palette_35","0.6495049242690386","0.42225610850585926","0.5505150258541107","0.9883197856986005","0.8868569731712341","0.333533869849311","0.3988038816229363","0.7165888704502521","0.2814113990584579","0.9001556830440325","0.6039905919865836","0.6526489610819023","0.5839458987734334","0.6251677361585147","0.5951858913630247"
"5","Palette_36","0.6393800131367543","0.4186765913690333","0.5389982908964157","0.9848532832187155","0.8834502100944519","0.36817296346028644","0.3691592354135637","0.7339867655555722","0.2865569091984186","0.8849555103676751","0.6032716948158273","0.6454770446552297","0.5886922936309685","0.6227631442455253","0.5915947047939737"
"2","Palette_24","0.6464329145261717","0.4364647472651192","0.5407862365245819","0.9880157553631327","0.8953410983085632","0.35041236877441406","0.38804552099154005","0.7191055725306775","0.201544952556645","0.8664135405001867","0.5583848013693344","0.6529249134197513","0.5882261401512987","0.6270454041123703","0.5421144314753887"
"3","Palette_26","0.6525673267331624","0.44059858634675986","0.5453226789832115","0.9876458282056062","0.8831654191017151","0.3520791265699599","0.3752978410079712","0.7033412042114514","0.2817494013699852","0.8954074667616334","0.5912426430329618","0.656533605067185","0.5784708977227744","0.6253085221294208","0.5894665037215269"
"6","Metric Type","Bio conservation","Bio conservation","Bio conservation","Bio conservation","Batch correction","Batch correction","Batch correction","Batch correction","Modality mixing","Modality mixing","Modality mixing","Aggregate score","Aggregate score","Aggregate score","Aggregate score"
